car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
5584,SEAT,CUPRA Leon Hatch,CUPRA Leon Hatch VZ1 TSI DSG-auto 245,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),245,162
5585,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ2 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,31
5586,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ2 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,31
5587,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ2 TSI DSG-auto 4Drive 310,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),310,186
5588,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ3 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,31
5589,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ3 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,31
5590,SEAT,CUPRA Leon Estate,CUPRA Leon Estate VZ3 TSI DSG-auto 4Drive 310,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),310,186
5591,SEAT,CUPRA Formentor,Formentor VZ1 TSI DSG-auto 245,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),245,174
5592,SEAT,CUPRA Formentor,Formentor VZ1 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,33
5593,SEAT,CUPRA Formentor,Formentor VZ1 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,33
5594,SEAT,CUPRA Formentor,Formentor VZ2 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,33
5595,SEAT,CUPRA Formentor,Formentor VZ2 e-HYBRID DSG-auto 245,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),245,33
5596,SEAT,CUPRA Formentor,Formentor VZ2 TSI DSG-auto 4Drive 310,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),310,192
5597,SEAT,CUPRA Formentor,Formentor VZ3 TSI DSG-auto 4Drive 310,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),310,193
5598,SEAT,CUPRA Formentor,Formentor V1 TSI 150,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,143
5599,SEAT,CUPRA Formentor,Formentor V1 TSI DSG-auto 150,A7,Automatic,1498,Petrol,Internal Combustion Engine (ICE),150,151
5600,SEAT,CUPRA Formentor,Formentor V1 TSI DSG-auto 4Drive 190,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,171
5601,SEAT,CUPRA Formentor,Formentor V1 e-HYBRID DSG-auto 204,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,27
5602,SEAT,CUPRA Formentor,Formentor V1 e-HYBRID DSG-auto 204,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,27
5603,SEAT,CUPRA Formentor,Formentor V2 TSI 150,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,147
5604,SEAT,CUPRA Formentor,Formentor V2 TSI DSG-auto 150,A7,Automatic,1498,Petrol,Internal Combustion Engine (ICE),150,155
5605,SEAT,CUPRA Formentor,Formentor V2 TSI DSG-auto 4Drive 190,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,176
5606,SEAT,CUPRA Formentor,Formentor V2 e-HYBRID DSG-auto 204,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,29
5607,SEAT,CUPRA Formentor,Formentor V2 e-HYBRID DSG-auto 204,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,29
5608,SEAT,Leon Hatch,Leon Hatch SE 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,125
5609,SEAT,Leon Hatch,Leon Hatch SE 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,125
5610,SEAT,Leon Hatch,Leon Hatch SE 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,124
5611,SEAT,Leon Hatch,Leon Hatch SE 2.0 TDI NR 115PS,M6,Manual,1968,Diesel,Internal Combustion Engine (ICE),115,113
5612,SEAT,Leon Hatch,Leon Hatch SE Dynamic 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,127
5613,SEAT,Leon Hatch,Leon Hatch SE Dynamic 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,128
5614,SEAT,Leon Hatch,Leon Hatch SE Dynamic 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,127
5615,SEAT,Leon Hatch,Leon Hatch SE Dynamic 2.0 TDI NR 115PS,M6,Manual,1968,Diesel,Internal Combustion Engine (ICE),115,116
5616,SEAT,Leon Hatch,Leon Hatch FR 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,127
5617,SEAT,Leon Hatch,Leon Hatch FR 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,128
5618,SEAT,Leon Hatch,Leon Hatch FR 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,25
5619,SEAT,Leon Hatch,Leon Hatch FR 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,25
5620,SEAT,Leon Hatch,Leon Hatch FR 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,127
5621,SEAT,Leon Hatch,Leon Hatch FR 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,131
5622,SEAT,Leon Hatch,Leon Hatch FR 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,130
5623,SEAT,Leon Hatch,Leon Hatch FR 2.0 TSI DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,151
5624,SEAT,Leon Hatch,Leon Hatch FR Sport 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,128
5625,SEAT,Leon Hatch,Leon Hatch FR Sport 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5626,SEAT,Leon Hatch,Leon Hatch FR Sport 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,128
5627,SEAT,Leon Hatch,Leon Hatch FR Sport 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,132
5628,SEAT,Leon Hatch,Leon Hatch FR Sport 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,131
5629,SEAT,Leon Hatch,Leon Hatch FR Sport 2.0 TSI DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,153
5630,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,129
5631,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,25
5632,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,25
5633,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,128
5634,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,132
5635,SEAT,Leon Hatch,Leon Hatch XCELLENCE 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,131
5636,SEAT,Leon Hatch,Leon Hatch XCELLENCE 2.0 TSI DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,152
5637,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,129
5638,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5639,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,129
5640,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,131
5641,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,132
5642,SEAT,Leon Hatch,Leon Hatch XCELLENCE Lux 2.0 TSI DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,154
5643,SEAT,Leon Estate,Leon Estate SE 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,126
5644,SEAT,Leon Estate,Leon Estate SE 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,126
5645,SEAT,Leon Estate,Leon Estate SE 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,125
5646,SEAT,Leon Estate,Leon Estate SE 2.0 TDI NR 115PS,M6,Manual,1968,Diesel,Internal Combustion Engine (ICE),115,114
5647,SEAT,Leon Estate,Leon Estate SE Dynamic 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,129
5648,SEAT,Leon Estate,Leon Estate SE Dynamic 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,130
5649,SEAT,Leon Estate,Leon Estate SE Dynamic 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,128
5650,SEAT,Leon Estate,Leon Estate SE Dynamic 2.0 TDI NR 115PS,M6,Manual,1968,Diesel,Internal Combustion Engine (ICE),115,116
5651,SEAT,Leon Estate,Leon Estate FR 1.0 TSI EVO 110PS,M6,Manual,999,Petrol,Internal Combustion Engine (ICE),110,128
5652,SEAT,Leon Estate,Leon Estate FR 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,129
5653,SEAT,Leon Estate,Leon Estate FR 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5654,SEAT,Leon Estate,Leon Estate FR 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5655,SEAT,Leon Estate,Leon Estate FR 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,128
5656,SEAT,Leon Estate,Leon Estate FR 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,132
5657,SEAT,Leon Estate,Leon Estate FR 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,131
5658,SEAT,Leon Estate,Leon Estate FR 2.0 TSI EVO DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,151
5659,SEAT,Leon Estate,Leon Estate FR Sport 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,130
5660,SEAT,Leon Estate,Leon Estate FR Sport 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,27
5661,SEAT,Leon Estate,Leon Estate FR Sport 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,129
5662,SEAT,Leon Estate,Leon Estate FR Sport 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,133
5663,SEAT,Leon Estate,Leon Estate FR Sport 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,132
5664,SEAT,Leon Estate,Leon Estate FR Sport 2.0 TSI EVO DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,152
5665,SEAT,Leon Estate,Leon Estate XCELLENCE 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,130
5666,SEAT,Leon Estate,Leon Estate XCELLENCE 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5667,SEAT,Leon Estate,Leon Estate XCELLENCE 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5668,SEAT,Leon Estate,Leon Estate XCELLENCE 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,129
5669,SEAT,Leon Estate,Leon Estate XCELLENCE 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,133
5670,SEAT,Leon Estate,Leon Estate XCELLENCE 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,132
5671,SEAT,Leon Estate,Leon Estate XCELLENCE 2.0 TSI EVO DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,152
5672,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 1.0 eTSI DSG-auto 110PS,A7,Automatic,999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,130
5673,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 1.4 e-HYBRID DSG-auto 204PS,A6,Automatic,1395,Petrol Electric,Plug-in Hybrid Electric Vehicle (PHEV),204,26
5674,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 1.5 TSI EVO 130PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),130,128
5675,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 1.5 TSI EVO 150PS,M6,Manual,1498,Petrol,Internal Combustion Engine (ICE),150,133
5676,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 1.5 eTSI DSG-auto 150PS,A7,Automatic,1498,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150,132
5677,SEAT,Leon Estate,Leon Estate XCELLENCE Lux 2.0 TSI EVO DSG-auto 190PS,A7,Automatic,1984,Petrol,Internal Combustion Engine (ICE),190,152
5678,SMART,fortwo coupe,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5679,SMART,fortwo coupe,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5680,SMART,fortwo cabrio,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5681,SMART,fortwo cabrio,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5682,SMART,forfour,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5683,SMART,forfour,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5684,SMART,fortwo coupe Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5685,SMART,fortwo coupe Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5686,SMART,fortwo cabrio Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5687,SMART,fortwo cabrio Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5688,SMART,forfour Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5689,SMART,forfour Model Year 2021.5,EQ,Auto,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),82,0
5690,SSANGYONG,Tivoli,XLV Ultimate 4x4,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),115,184
5691,SSANGYONG,Korando MY19,LE,6MT,Manual,2157,Diesel,Internal Combustion Engine (ICE),178,174
5692,SSANGYONG,Korando MY19,LE,6AT,Automatic,2157,Diesel,Internal Combustion Engine (ICE),178,198
5693,SSANGYONG,Tivoli MY19,EX 1.6P 2WD,6MT,Manual,1597,Petrol,Internal Combustion Engine (ICE),128,168
5694,SSANGYONG,Tivoli MY19,LE 1.6D MANUAL,6MT,Manual,1597,Diesel,Internal Combustion Engine (ICE),115,140
5695,SSANGYONG,Tivoli MY19,LE 1.6D AUTO,AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),115,168
5696,SSANGYONG,Tivoli MY19,LE 1.6P MANUAL,6MT,Manual,1597,Petrol,Internal Combustion Engine (ICE),128,168
5697,SSANGYONG,Tivoli MY19,LE 1.6P AUTO,AT,Automatic,1597,Petrol,Internal Combustion Engine (ICE),128,182
5698,SSANGYONG,REXTON MY19,EX,6AT,Automatic,2157,Diesel,Internal Combustion Engine (ICE),180,218
5699,SSANGYONG,REXTON MY19,EX,6MT,Manual,2157,Diesel,Internal Combustion Engine (ICE),180,207
5700,SSANGYONG,REXTON MY19,ELX,6MT,Manual,2157,Diesel,Internal Combustion Engine (ICE),180,208
5701,SSANGYONG,REXTON MY19,ELX,6AT,Automatic,2157,Diesel,Internal Combustion Engine (ICE),180,219
5702,SSANGYONG,REXTON MY19,ICE 2.2D AUTO 7 SEAT,AT,Automatic,2157,Diesel,Internal Combustion Engine (ICE),180,219
5703,SSANGYONG,REXTON MY19,ULTIMATE 2.2D AUTO 7 SEAT,AT,Automatic,2157,Diesel,Internal Combustion Engine (ICE),180,220
5704,SSANGYONG,Tivoli XLV MY19,ULTIMATE 1.6D,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),115,173
5705,SSANGYONG,Tivoli XLV MY19,ULTIMATE 1.6D,6MT,Manual,1597,Diesel,Internal Combustion Engine (ICE),115,144
5706,SSANGYONG,Tivoli XLV MY19,ULTIMATE 1.6P,6AT,Automatic,1597,Petrol,Internal Combustion Engine (ICE),128,184
5707,SSANGYONG,Tivoli XLV MY19,ULTIMATE 1.6P,6MT,Manual,1597,Petrol,Internal Combustion Engine (ICE),128,173
5708,SSANGYONG,KORANDO MY20,PIONEER 1.6D 2WD,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),136,152
5709,SSANGYONG,KORANDO MY20,PIONEER 1.6D 4WD,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),136,171
5710,SSANGYONG,KORANDO MY20,ULTIMATE 1.5P,6AT,Automatic,1497,Petrol,Internal Combustion Engine (ICE),163,180
5711,SSANGYONG,KORANDO MY20,ULTIMATE 1.5P,6MT,Manual,1497,Petrol,Internal Combustion Engine (ICE),163,172
5712,SSANGYONG,KORANDO MY20,ULTIMATE 1.6D ,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),136,171
5713,SSANGYONG,KORANDO MY20,VENTURA 1.5P,6MT,Manual,1497,Petrol,Internal Combustion Engine (ICE),163,172
5714,SSANGYONG,TIVOLI MY20,EX 1.2P MANUAL ,6MT,Manual,1197,Petrol,Internal Combustion Engine (ICE),128,158
5715,SSANGYONG,TIVOLI MY20,ELX 1.5P MANUAL,6MT,Manual,1497,Petrol,Internal Combustion Engine (ICE),163,164
5716,SSANGYONG,TIVOLI MY20,ULTIMATE 1.5P AUTO,6AT,Automatic,1497,Petrol,Internal Combustion Engine (ICE),163,175
5717,SSANGYONG,TIVOLI MY20,ULTIMATE 1.5P MANUAL,6MT,Manual,1497,Petrol,Internal Combustion Engine (ICE),163,164
5718,SSANGYONG,TIVOLI MY20,ULTIMATE 1.6D AUTO,6AT,Automatic,1597,Diesel,Internal Combustion Engine (ICE),136,158
5719,SSANGYONG,TIVOLI MY20,ULTIMATE 1.6D MANUAL ,6MT,Manual,1597,Diesel,Internal Combustion Engine (ICE),136,146
5720,SSANGYONG,TIVOLI MY20,VENTURA 1.2P MANUAL ,6MT,Manual,1197,Petrol,Internal Combustion Engine (ICE),128,158
5721,SSANGYONG,Rexton MY21,Ventura,8A AWD,Automatic,2157,Diesel,Internal Combustion Engine (ICE),202,225
5722,SUBARU,BRZ,2.0i All Trim Levels,6AT,Automatic,1998,Petrol,Internal Combustion Engine (ICE),200,193
5723,SUBARU,BRZ,2.0i All Trim Levels,6MT,Manual,1998,Petrol,Internal Combustion Engine (ICE),200,191
5724,SUBARU,Forester AWD,Forester,CVT,Automatic,1995,Petrol,Internal Combustion Engine (ICE),147,199
5725,SUBARU,Forester AWD,Forester e-BOXER,CVT,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),147,185
5726,SUBARU,Impreza AWD,1.6i SE Lineartronic,CVT,Automatic,1600,Petrol,Internal Combustion Engine (ICE),114,177
5727,SUBARU,Levorg AWD,2.0i GT Lineartronic,CVT,Automatic,1995,Petrol,Internal Combustion Engine (ICE),147,196
5728,SUBARU,Outback AWD,SE,CVT,Automatic,2498,Petrol,Internal Combustion Engine (ICE),175,193
5729,SUBARU,Outback AWD,SE Premium,CVT,Automatic,2498,Petrol,Internal Combustion Engine (ICE),175,193
5730,SUBARU,XV AWD,1.6i Lineartronic All Trim Levels,CVT,Automatic,1600,Petrol,Internal Combustion Engine (ICE),114,180
5731,SUBARU,XV AWD,XV e-BOXER,CVT,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),147,180
5732,SUBARU,Outback 21MY,Limited,CVT,Automatic,2498,Petrol,Internal Combustion Engine (ICE),124,193
5733,SUBARU,Outback 21MY,Field,CVT,Automatic,2498,Petrol,Internal Combustion Engine (ICE),124,193
5734,SUBARU,Outback 21MY,Touring,CVT,Automatic,2498,Petrol,Internal Combustion Engine (ICE),124,193
5735,SUBARU,Forester e-BOXER,XE Premium,CVT,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),147,185
5736,SUBARU,Forester e-BOXER,XE,CVT,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),147,185
5737,SUBARU,Forester e-BOXER,Sport,CVT,Automatic,1995,Petrol Electric,Hybrid Electric Vehicle (HEV),147,185
5738,SUZUKI,Across,ACROSS 2.5 PHEV SZ5 ALLGRIP CVT,CVT,Automatic,2487,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),185,22
5739,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ3,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,110
5740,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ-T,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,112
5741,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ-T CVT,CVT,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,122
5742,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ5,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,112
5743,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ5 CVT,CVT,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,122
5744,SUZUKI,Ignis,IGNIS 1.2 HYBRID SZ5 4x4,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,121
5745,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ4,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,122
5746,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ5,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,122
5747,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ5 ALLGRIP,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,133
5748,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ5 ALLGRIP Auto,Automatic,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,142
5749,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ-T,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,122
5750,SUZUKI,S-cross,S-CROSS 1.4 HYBRID SZ-T Auto,Automatic,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,129
5751,SUZUKI,Swace,SWACE 1.8 HYBRID SZ-T CVT,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,103
5752,SUZUKI,Swace,SWACE 1.8 HYBRID SZ5 CVT,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),102,103
5753,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ-L,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,106
5754,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ-T,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,106
5755,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ-T CVT,CVT,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,115
5756,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ5,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,106
5757,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ5 CVT,CVT,Automatic,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,115
5758,SUZUKI,Swift,SWIFT 1.2 DualJet HYBRID SZ5 ALLGRIP,Manual,Manual,1197,Petrol Electric,Hybrid Electric Vehicle (HEV),83,121
